Name;MJD;Filter;Mag
SN 2003du      ;2452797.26;I;14.45
SN 2003du      ;2452800.28;I;14.621
SN 2003du      ;2452803.3;I;14.836
SN 2003du      ;2452806.24;I;15.022
SN 2003du      ;2452809.21;I;15.21
SN 2003du      ;2452812.22;I;15.333
SN 2003du      ;2452815.2;I;15.492
SN 2003du      ;2452816.25;I;15.481
SN 2003du      ;2452817.26;I;15.521
SN 2003du      ;2452818.2;I;15.578
SN 2003du      ;2452822.2;I;15.796
SN 2003du      ;2452826.2;I;16.009
SN 2003du      ;2452830.2;I;16.194
SN 2003du      ;2452834.2;I;16.325
SN 2003du      ;2452838.19;I;16.513
SN 2003du      ;2452842.19;I;16.672
SN 2003du      ;2452878.17;I;17.701
SN 2003fa      ;2452793.4;B;18.331
SN 2003fa      ;2452794.39;B;18.083
SN 2003fa      ;2452795.37;B;17.802
SN 2003fa      ;2452796.36;B;17.549
SN 2003fa      ;2452797.4;B;17.366
SN 2003fa      ;2452798.46;B;17.184
SN 2003fa      ;2452799.4;B;17.1
SN 2003fa      ;2452800.39;B;17.008
SN 2003fa      ;2452801.38;B;16.9
SN 2003fa      ;2452802.38;B;16.874
SN 2003fa      ;2452803.39;B;16.8
SN 2003fa      ;2452804.38;B;16.815
SN 2003fa      ;2452805.41;B;16.731
SN 2003fa      ;2452806.41;B;16.737
SN 2003fa      ;2452807.4;B;16.744
SN 2003fa      ;2452809.39;B;16.815
SN 2003fa      ;2452811.37;B;16.837
SN 2003fa      ;2452813.34;B;16.931
SN 2003fa      ;2452815.36;B;17.052
SN 2003fa      ;2452817.33;B;17.186
SN 2003fa      ;2452819.35;B;17.35
SN 2003fa      ;2452822.34;B;17.694
SN 2003fa      ;2452825.32;B;18.0
SN 2003fa      ;2452828.31;B;18.404
SN 2003fa      ;2452831.32;B;18.649
SN 2003fa      ;2452834.29;B;19.027
SN 2003fa      ;2452837.28;B;19.182
SN 2003fa      ;2452843.26;B;19.53
SN 2003fa      ;2452847.28;B;19.77
SN 2003fa      ;2452851.25;B;19.812
SN 2003fa      ;2452855.24;B;19.986
SN 2003fa      ;2452859.2;B;20.08
SN 2003fa      ;2452863.24;B;20.17
SN 2003fa      ;2452867.19;B;20.383
SN 2003fa      ;2452871.19;B;20.289
SN 2003fa      ;2452875.17;B;20.345
SN 2003fa      ;2452879.16;B;20.181
