SN;Filt;MJD;mag
2008hs        ;V ;54867.14881;19.2660
2008hs        ;V ;54882.11628;19.4440
2008hs        ;V ;54886.11086;19.6320
2008hs        ;r';54804.17023;17.2350
2008hs        ;r';54806.17834;16.7390
2008hs        ;r';54820.09887;16.4450
2008hs        ;r';54821.08243;16.5005
2008hs        ;r';54825.06256;16.6780
2008hs        ;r';54829.10644;16.8530
2008hs        ;r';54830.15023;16.9030
2008hs        ;r';54831.12016;16.9890
2008hs        ;r';54832.21450;17.0890
2008hs        ;r';54833.25285;17.1870
2008hs        ;r';54839.07367;17.7480
2008hs        ;r';54840.08800;17.8060
2008hs        ;r';54843.09392;17.9470
2008hs        ;r';54856.18447;18.5020
2008hs        ;r';54861.16421;18.7195
2008hs        ;r';54862.19345;18.6450
2008hs        ;r';54864.09751;18.7590
2008hs        ;r';54867.14509;19.2460
2008hs        ;r';54882.11256;19.6590
2008hs        ;r';54886.10714;19.5360
2008hs        ;i';54804.16722;17.3900
2008hs        ;i';54806.16726;16.8970
2008hs        ;i';54820.09392;16.9870
2008hs        ;i';54821.07941;17.0450
2008hs        ;i';54825.05955;17.0185
2008hs        ;i';54829.10341;16.9535
2008hs        ;i';54830.14720;16.9710
2008hs        ;i';54831.11715;16.9930
2008hs        ;i';54832.21149;17.0515
2008hs        ;i';54833.24983;17.1430
2008hs        ;i';54839.07066;17.7210
2008hs        ;i';54840.08499;17.7805
2008hs        ;i';54843.08549;17.9735
2008hs        ;i';54856.18075;18.5465
2008hs        ;i';54861.16050;18.7015
2008hs        ;i';54862.18975;18.8690
2008hs        ;i';54864.09378;18.8570
2008hs        ;i';54882.10884;19.6960
2008hs        ;i';54886.10343;20.2875
2008hv        ;B ;54804.36214;17.5675
2008hv        ;B ;54805.44446;16.8830
2008hv        ;B ;54806.48661;16.3665
2008hv        ;B ;54807.38015;16.0015
2008hv        ;B ;54811.43113;15.1025
2008hv        ;B ;54821.53786;15.0500
2008hv        ;B ;54822.43231;15.1015
2008hv        ;B ;54828.52862;15.7095
2008hv        ;B ;54829.26471;15.8160
2008hv        ;B ;54831.49757;16.1025
2008hv        ;B ;54832.47176;16.2290
2008hv        ;B ;54833.37691;16.3420
2008hv        ;B ;54856.34206;17.9015
2008hv        ;B ;54857.32650;17.9885
2008hv        ;B ;54861.33208;18.1000
2008hv        ;B ;54862.29081;18.1240
2008hv        ;B ;54865.23272;18.1230
2008hv        ;B ;54866.32586;18.0970
2008hv        ;B ;54867.32182;18.1620
2008hv        ;B ;54878.24926;18.3760
2008hv        ;B ;54882.28736;18.4495
2008hv        ;B ;54883.23390;18.4795
2008hv        ;B ;54884.22937;18.4975
2008hv        ;B ;54886.15365;18.6220
2008hv        ;B ;54888.13344;18.6235
2008hv        ;B ;54890.26085;18.5665
2008hv        ;B ;54909.26194;18.8835
2008hv        ;B ;54913.17837;18.9615
2008hv        ;B ;54914.16748;18.9375
2008hv        ;B ;54920.15739;19.1405
2008hv        ;B ;54945.15439;19.4335
2008hv        ;V ;54804.35843;17.3250
2008hv        ;V ;54805.44075;16.7625
2008hv        ;V ;54806.47585;16.3400
2008hv        ;V ;54807.37643;16.0360
2008hv        ;V ;54810.46667;15.3195
2008hv        ;V ;54811.43421;15.1915
2008hv        ;V ;54812.45130;15.0870
2008hv        ;V ;54820.54875;14.9265
2008hv        ;V ;54821.53414;14.9505
2008hv        ;V ;54822.42860;14.9925
2008hv        ;V ;54828.52490;15.4015
2008hv        ;V ;54829.26098;15.4645
2008hv        ;V ;54831.49387;15.6060
2008hv        ;V ;54832.46804;15.6690
2008hv        ;V ;54833.37321;15.7150
2008hv        ;V ;54856.33836;17.0955
2008hv        ;V ;54857.31540;17.1150
2008hv        ;V ;54861.32468;17.2350
2008hv        ;V ;54862.28711;17.2745
2008hv        ;V ;54865.22902;17.3380
2008hv        ;V ;54866.32214;17.3855
2008hv        ;V ;54867.31811;17.4800
2008hv        ;V ;54868.31935;17.4465
2008hv        ;V ;54873.21088;17.6985
2008hv        ;V ;54878.24631;17.7355
2008hv        ;V ;54882.28363;17.8335
2008hv        ;V ;54883.22835;17.8505
2008hv        ;V ;54884.22565;17.8675
2008hv        ;V ;54886.14994;17.9205
2008hv        ;V ;54888.12972;17.9760
2008hv        ;V ;54890.25345;18.0740
2008hv        ;V ;54909.25824;18.5225
2008hv        ;V ;54913.17468;18.6410
2008hv        ;V ;54914.16377;18.5430
2008hv        ;V ;54920.15370;18.8555
2008hv        ;V ;54945.15060;19.4140
2008hv        ;r';54804.35541;17.3390
2008hv        ;r';54805.43773;16.8040
2008hv        ;r';54806.46271;16.3630
2008hv        ;r';54807.37343;16.0500
2008hv        ;r';54810.46366;15.3300
2008hv        ;r';54811.43120;15.2090
2008hv        ;r';54812.44829;15.1220
2008hv        ;r';54813.43795;15.0400
2008hv        ;r';54820.54573;14.9890
2008hv        ;r';54821.53112;15.0200
2008hv        ;r';54822.42559;15.0780
2008hv        ;r';54828.52187;15.5950
2008hv        ;r';54829.25796;15.6340
2008hv        ;r';54831.49086;15.7190
2008hv        ;r';54832.46504;15.7230
2008hv        ;r';54833.37020;15.7460
2008hv        ;r';54856.33534;16.9315
2008hv        ;r';54857.30642;16.9150
2008hv        ;r';54861.31729;17.1130
2008hv        ;r';54862.28339;17.1480
2008hv        ;r';54865.22530;17.2780
2008hv        ;r';54866.31843;17.2690
2008hv        ;r';54867.31439;17.3160
2008hv        ;r';54868.31564;17.3870
2008hv        ;r';54873.20715;17.5710
2008hv        ;r';54878.23649;17.7070
2008hv        ;r';54883.22464;17.8700
2008hv        ;r';54884.22194;17.8830
2008hv        ;r';54886.14623;17.9630
2008hv        ;r';54888.12601;18.0580
2008hv        ;r';54890.24605;18.1385
2008hv        ;r';54909.25453;18.7370
2008hv        ;r';54913.17098;18.8285
2008hv        ;r';54914.16007;18.8570
2008hv        ;r';54915.16660;18.9800
2008hv        ;r';54920.15000;19.0940
2008hv        ;r';54945.14633;19.6270
2008hv        ;i';54804.35240;17.7545
2008hv        ;i';54805.43472;17.1800
2008hv        ;i';54806.44818;16.6550
2008hv        ;i';54807.37041;16.3090
2008hv        ;i';54810.46065;15.5775
2008hv        ;i';54811.42819;15.4965
2008hv        ;i';54812.44527;15.4465
2008hv        ;i';54813.43495;15.4200
2008hv        ;i';54820.54273;15.6450
2008hv        ;i';54821.52811;15.7270
2008hv        ;i';54822.42257;15.8000
2008hv        ;i';54828.51887;16.3745
2008hv        ;i';54829.25494;16.3785
2008hv        ;i';54831.48784;16.3765
2008hv        ;i';54832.46201;16.3480
2008hv        ;i';54833.36719;16.3110
2008hv        ;i';54856.33233;17.1145
2008hv        ;i';54857.29290;17.1430
2008hv        ;i';54861.30991;17.3680
2008hv        ;i';54862.27966;17.4150
2008hv        ;i';54865.22160;17.5365
2008hv        ;i';54866.31470;17.5955
2008hv        ;i';54867.31069;17.6225
2008hv        ;i';54868.31193;17.6340
2008hv        ;i';54873.20344;17.6120
2008hv        ;i';54878.23278;18.1185
2008hv        ;i';54883.22091;18.2430
2008hv        ;i';54884.21821;18.3170
2008hv        ;i';54886.14251;18.3350
2008hv        ;i';54888.12229;18.5120
2008hv        ;i';54890.23351;18.5770
2008hv        ;i';54909.25083;19.1735
2008hv        ;i';54913.16727;19.2940
2008hv        ;i';54914.15637;19.3720
2008hv        ;i';54920.14629;19.4310
2008hv        ;i';54935.16094;20.1110
2008hv        ;i';54939.15946;19.8495
2008hv        ;i';54945.14263;20.0040
2009D         ;B ;54843.15615;15.8280
2009D         ;B ;54846.08909;16.0880
2009D         ;B ;54847.08594;16.1355
2009D         ;B ;54848.08259;16.1575
2009D         ;B ;54849.10777;16.2230
2009D         ;B ;54856.16476;16.9105
2009D         ;B ;54857.15891;17.0000
2009D         ;B ;54861.14527;17.5000
2009D         ;B ;54862.14708;17.5460
2009D         ;B ;54877.09913;19.0540
2009D         ;B ;54882.09968;18.8600
2009D         ;B ;54883.09647;18.9530
2009D         ;B ;54884.11896;19.0060
2009D         ;B ;54886.12950;19.3620
2009D         ;B ;54890.11931;19.2710
2009D         ;V ;54841.26598;15.9020
2009D         ;V ;54843.15641;15.9140
2009D         ;V ;54846.09209;15.9320
2009D         ;V ;54847.08896;15.9470
2009D         ;V ;54848.08559;16.0230
2009D         ;V ;54849.11078;16.0180
2009D         ;V ;54856.16847;16.4240
2009D         ;V ;54857.16262;16.4880
2009D         ;V ;54861.14897;16.6840
2009D         ;V ;54862.15080;16.7630
2009D         ;V ;54864.08097;16.8650
2009D         ;V ;54867.13091;17.0750
2009D         ;V ;54877.10285;17.6250
2009D         ;V ;54882.10339;17.8170
2009D         ;V ;54883.10203;17.8355
2009D         ;V ;54884.12523;17.8910
2009D         ;V ;54886.13323;18.0010
2009D         ;V ;54890.11255;18.2585
2009D         ;r';54841.25682;16.0730
2009D         ;r';54843.14928;15.9400
2009D         ;r';54846.08293;15.9830
2009D         ;r';54847.07978;16.0260
2009D         ;r';54848.07644;16.0550
2009D         ;r';54849.10161;16.0880
2009D         ;r';54856.16170;16.4985
2009D         ;r';54857.15206;16.5260
2009D         ;r';54861.13840;16.6205
2009D         ;r';54862.14023;16.6250
2009D         ;r';54864.07419;16.6980
2009D         ;r';54867.12415;16.7885
2009D         ;r';54877.09608;17.2415
2009D         ;r';54882.09664;17.5105
2009D         ;r';54883.09157;17.5260
2009D         ;r';54884.11080;17.5460
2009D         ;r';54890.10883;17.7910
2009D         ;i';54841.25451;16.6420
2009D         ;i';54843.13807;16.5770
2009D         ;i';54846.08060;16.6610
2009D         ;i';54847.07745;16.6970
2009D         ;i';54848.07412;16.7670
2009D         ;i';54849.09929;16.7790
2009D         ;i';54856.15869;17.2030
2009D         ;i';54857.14904;17.1850
2009D         ;i';54861.13539;17.1530
2009D         ;i';54862.13721;17.1290
2009D         ;i';54864.07118;17.0190
2009D         ;i';54867.12113;17.1460
2009D         ;i';54877.09998;17.2885
2009D         ;i';54882.09362;17.6290
2009D         ;i';54883.08856;17.7070
2009D         ;i';54884.10353;17.7430
2009D         ;i';54886.11976;17.8005
2009D         ;i';54890.10512;18.0180
2009Y         ;u';54873.53044;15.0820
2009Y         ;u';54882.51847;15.5060
2009Y         ;u';54883.47683;15.6645
2009Y         ;u';54888.52523;16.2010
2009Y         ;u';54890.46941;16.4480
2009Y         ;u';54893.51420;16.8705
2009Y         ;u';54894.47402;17.0295
2009Y         ;u';54901.45588;17.7510
2009Y         ;u';54906.38122;17.8670
2009Y         ;u';54908.37558;18.2605
2009Y         ;u';54945.40948;18.8905
2009Y         ;u';54948.32397;19.2590
2009Y         ;u';54950.32968;19.1995
2009Y         ;B ;54873.53100;14.3975
2009Y         ;B ;54881.39394;14.5390
2009Y         ;B ;54882.52458;14.5855
2009Y         ;B ;54883.45579;14.6575
2009Y         ;B ;54888.53203;15.1355
2009Y         ;B ;54890.47619;15.3270
2009Y         ;B ;54893.52097;15.6565
2009Y         ;B ;54894.48084;15.7585
2009Y         ;B ;54908.38235;16.8790
2009Y         ;B ;54909.44286;16.9450
2009Y         ;B ;54913.42754;17.1240
2009Y         ;B ;54914.43131;17.1040
2009Y         ;B ;54915.44221;17.1590
2009Y         ;B ;54917.49035;17.2270
2009Y         ;B ;54919.45372;17.2250
2009Y         ;B ;54920.40837;17.2605
2009Y         ;B ;54922.38394;17.2390
2009Y         ;B ;54939.36215;17.5000
2009Y         ;B ;54945.40277;17.5205
2009Y         ;B ;54948.33329;17.5375
2009Y         ;B ;54950.33781;17.5620
2009Y         ;V ;54873.52382;14.2720
2009Y         ;V ;54881.39162;14.1640
2009Y         ;V ;54882.52226;14.2060
2009Y         ;V ;54883.45183;14.2440
2009Y         ;V ;54888.52902;14.5640
2009Y         ;V ;54890.47318;14.6790
2009Y         ;V ;54892.51898;14.7945
2009Y         ;V ;54893.51796;14.8425
2009Y         ;V ;54894.47864;14.8860
2009Y         ;V ;54896.41493;14.9770
2009Y         ;V ;54901.46093;15.2120
2009Y         ;V ;54906.38496;15.5070
2009Y         ;V ;54908.37935;15.6505
2009Y         ;V ;54909.43985;15.7195
2009Y         ;V ;54913.42454;15.9535
2009Y         ;V ;54914.42831;15.9895
2009Y         ;V ;54915.44338;16.0170
2009Y         ;V ;54917.48734;16.1200
2009Y         ;V ;54919.45071;16.1685
2009Y         ;V ;54920.40353;16.1940
2009Y         ;V ;54922.37910;16.2520
2009Y         ;V ;54945.39722;16.8485
2009Y         ;V ;54948.32774;16.9285
2009Y         ;V ;54950.33228;16.9950
2009Y         ;r';54873.51832;14.2980
2009Y         ;r';54881.38929;14.2190
2009Y         ;r';54882.51607;14.2660
2009Y         ;r';54883.44470;14.3285
2009Y         ;r';54884.42037;14.4245
2009Y         ;r';54888.52213;14.6885
2009Y         ;r';54890.46630;14.7940
2009Y         ;r';54892.51281;14.8080
2009Y         ;r';54893.51110;14.8655
2009Y         ;r';54894.47093;14.8745
2009Y         ;r';54896.40807;14.9390
2009Y         ;r';54901.45278;14.9235
2009Y         ;r';54908.37248;15.3020
2009Y         ;r';54909.43684;15.3865
2009Y         ;r';54913.42153;15.6505
2009Y         ;r';54914.42530;15.6995
2009Y         ;r';54915.42054;15.7480
2009Y         ;r';54917.48424;15.8425
2009Y         ;r';54919.44927;15.9100
2009Y         ;r';54920.40052;15.9405
2009Y         ;r';54922.37609;16.0035
2009Y         ;r';54945.39421;16.7715
2009Y         ;r';54948.32088;16.8630
2009Y         ;r';54950.32656;16.9260
2009Y         ;r';54969.25271;17.4540
2009Y         ;i';54873.51601;14.7870
2009Y         ;i';54881.38699;14.9455
2009Y         ;i';54882.51376;15.0000
2009Y         ;i';54883.43909;15.0540
2009Y         ;i';54884.41806;15.0600
2009Y         ;i';54888.51910;15.4900
2009Y         ;i';54890.46328;15.5720
2009Y         ;i';54892.51050;15.4960
2009Y         ;i';54893.50888;15.5000
2009Y         ;i';54894.46792;15.4890
2009Y         ;i';54896.40505;15.3740
2009Y         ;i';54901.44978;15.2710
2009Y         ;i';54906.37510;15.3050
2009Y         ;i';54908.36948;15.4620
2009Y         ;i';54909.43384;15.5580
2009Y         ;i';54913.41852;15.8420
2009Y         ;i';54914.42229;15.8955
2009Y         ;i';54915.42693;16.0365
2009Y         ;i';54917.48123;16.0960
2009Y         ;i';54919.44814;16.1665
2009Y         ;i';54920.39751;16.2040
2009Y         ;i';54922.37308;16.2980
2009Y         ;i';54939.34306;16.9550
2009Y         ;i';54945.39122;17.1810
2009Y         ;i';54948.31788;17.3055
2009Y         ;i';54950.32355;17.3395
2009Y         ;i';54969.24970;17.7920
2009ad        ;u';54879.09444;17.2140
2009ad        ;u';54881.08843;16.8460
2009ad        ;u';54882.17935;16.9470
2009ad        ;u';54883.17368;16.9150
2009ad        ;u';54884.13994;16.9030
2009ad        ;u';54888.09439;17.1570
2009ad        ;u';54889.09084;17.1950
2009ad        ;u';54904.10494;18.7370
2009ad        ;u';54907.11784;19.1600
2009ad        ;u';54909.11676;19.0600
2009ad        ;B ;54879.10056;16.9435
2009ad        ;B ;54881.09450;16.7065
2009ad        ;B ;54882.18685;16.6650
2009ad        ;B ;54883.18118;16.6220
2009ad        ;B ;54884.14743;16.5460
2009ad        ;B ;54888.10188;16.5920
2009ad        ;B ;54889.09833;16.6350
2009ad        ;B ;54890.15841;16.6660
2009ad        ;B ;54904.11241;17.9090
2009ad        ;B ;54907.12530;18.2465
2009ad        ;B ;54908.13079;18.3470
2009ad        ;B ;54909.13498;18.4885
2009ad        ;B ;54913.12804;18.7725
2009ad        ;B ;54914.13386;18.8775
2009ad        ;B ;54915.12976;18.9445
2009ad        ;B ;54919.11974;19.2275
2009ad        ;B ;54920.12571;19.3810
2009ad        ;B ;54934.13186;19.7230
2009ad        ;V ;54879.09752;16.9230
2009ad        ;V ;54881.09149;16.7260
2009ad        ;V ;54882.18314;16.6285
2009ad        ;V ;54883.17747;16.5915
2009ad        ;V ;54884.14373;16.5280
2009ad        ;V ;54888.09817;16.5055
2009ad        ;V ;54889.09463;16.4865
2009ad        ;V ;54890.14917;16.5285
2009ad        ;V ;54904.10872;17.2455
2009ad        ;V ;54907.12160;17.4280
2009ad        ;V ;54908.12710;17.4880
2009ad        ;V ;54909.12766;17.5370
2009ad        ;V ;54913.12250;17.7620
2009ad        ;V ;54914.12832;17.8145
2009ad        ;V ;54915.12422;17.8250
2009ad        ;V ;54919.11420;18.0345
2009ad        ;V ;54920.12098;18.1605
2009ad        ;V ;54931.12477;18.3740
2009ad        ;V ;54934.12816;18.9115
2009ad        ;r';54879.09134;16.9280
2009ad        ;r';54881.08530;16.7755
2009ad        ;r';54882.17623;16.6695
2009ad        ;r';54883.16252;16.6110
2009ad        ;r';54884.13684;16.5430
2009ad        ;r';54888.09127;16.5290
2009ad        ;r';54889.08773;16.5115
2009ad        ;r';54890.13757;16.5390
2009ad        ;r';54904.10184;17.2160
2009ad        ;r';54907.11472;17.2800
2009ad        ;r';54909.12273;17.2940
2009ad        ;r';54913.11950;17.3925
2009ad        ;r';54914.12532;17.4195
2009ad        ;r';54915.13394;17.4810
2009ad        ;r';54919.11119;17.7040
2009ad        ;r';54920.11214;17.7845
2009ad        ;r';54931.12176;18.3595
2009ad        ;r';54934.12515;18.4700
2009ad        ;i';54879.08833;17.1350
2009ad        ;i';54881.08229;17.0555
2009ad        ;i';54882.17322;16.9785
2009ad        ;i';54883.15950;16.9715
2009ad        ;i';54884.13382;16.9485
2009ad        ;i';54888.08826;17.0640
2009ad        ;i';54889.08473;17.0735
2009ad        ;i';54890.12300;17.1385
2009ad        ;i';54904.09882;17.7755
2009ad        ;i';54907.11171;17.7090
2009ad        ;i';54908.11720;17.6940
2009ad        ;i';54909.11972;17.6975
2009ad        ;i';54913.11650;17.5765
2009ad        ;i';54914.12230;17.5270
2009ad        ;i';54915.13094;17.5310
2009ad        ;i';54919.10818;17.7280
2009ad        ;i';54920.10913;17.7695
2009ad        ;i';54931.11876;18.3855
2009ad        ;i';54934.12215;18.5140
2009al        ;u';54891.32476;17.2435
2009al        ;u';54920.23466;19.5125
2009al        ;u';54950.16744;20.2145
2009al        ;B ;54890.45441;16.6210
2009al        ;B ;54891.33001;16.5105
2009al        ;B ;54894.45421;16.3590
2009al        ;B ;54896.38766;16.3980
2009al        ;B ;54898.22146;16.3810
2009al        ;B ;54905.31521;16.8280
2009al        ;B ;54906.36961;16.9080
2009al        ;B ;54907.16974;17.0060
2009al        ;B ;54909.28424;17.2050
2009al        ;B ;54913.27434;17.6295
2009al        ;B ;54914.30032;17.7030
2009al        ;B ;54915.30983;17.7990
2009al        ;B ;54918.32301;18.0715
2009al        ;B ;54920.22910;18.2630
2009al        ;B ;54922.19102;18.3910
2009al        ;B ;54931.14659;18.9420
2009al        ;B ;54945.20087;19.3210
2009al        ;B ;54946.24129;19.2690
2009al        ;B ;54948.18072;19.2880
2009al        ;B ;54950.16372;19.5270
2009al        ;V ;54890.45069;16.7275
2009al        ;V ;54891.32502;16.4710
2009al        ;V ;54894.45120;16.2640
2009al        ;V ;54896.38465;16.2110
2009al        ;V ;54898.21845;16.2215
2009al        ;V ;54905.31220;16.4245
2009al        ;V ;54906.36660;16.4845
2009al        ;V ;54907.16675;16.5370
2009al        ;V ;54909.28052;16.6490
2009al        ;V ;54913.27062;16.8595
2009al        ;V ;54914.30127;16.9135
2009al        ;V ;54915.30613;16.9650
2009al        ;V ;54918.31931;17.1720
2009al        ;V ;54920.22171;17.2805
2009al        ;V ;54922.18732;17.4425
2009al        ;V ;54931.14288;18.0400
2009al        ;V ;54945.19716;18.3970
2009al        ;V ;54946.23523;18.4015
2009al        ;V ;54948.17700;18.4895
2009al        ;V ;54950.16001;18.5550
2009al        ;r';54890.44815;16.6020
2009al        ;r';54891.32328;16.4900
2009al        ;r';54894.44889;16.3360
2009al        ;r';54896.38235;16.3175
2009al        ;r';54898.21613;16.3615
2009al        ;r';54905.30990;16.4765
2009al        ;r';54906.36428;16.5435
2009al        ;r';54907.16443;16.5850
2009al        ;r';54909.27752;16.6640
2009al        ;r';54913.26233;16.7525
2009al        ;r';54914.28791;16.7840
2009al        ;r';54915.30312;16.7940
2009al        ;r';54918.31630;16.8640
